image_id,pred_instance_id,bbox_x1,bbox_y1,bbox_x2,bbox_y2,pred_area,image_density_bucket,local_density,local_density_bucket,neighbor_count,distance_peak_count,overlap_gt_count,significant_overlap_gt_count,overlaps_multiple_gt,matched,matched_iou,fp_type,gt_overlap_instance_ids,significant_gt_overlap_instance_ids,merged_into_other_gt_hits,merged_into_other_gt_hit_count,covers_merged_into_other,suspicion_score,candidate_rank_global,candidate_rank_in_image,bbox
mexico-earthquake_00000080,161,454,941,540,1024,3888,dense,1.15942,dense,2,1,1,1,0,1,0.810213,,111,111,,0,0,5.0,3448,41,"[454, 941, 540, 1024]"
hurricane-harvey_00000456,22,157,533,187,683,3885,dense,0.994233,dense,2,1,1,1,0,1,0.876571,,28,28,,0,0,5.0,3449,34,"[157, 533, 187, 683]"
midwest-flooding_00000071,8,85,112,247,140,3885,dense,0.961908,dense,2,1,1,1,0,1,0.810549,,9,9,,0,0,5.0,3450,12,"[85, 112, 247, 140]"
hurricane-harvey_00000483,78,576,620,627,714,3881,dense,1.651073,dense,3,1,1,1,0,1,0.88674,,70,70,,0,0,5.0,3451,14,"[576, 620, 627, 714]"
socal-fire_00001199,39,448,604,579,674,3874,dense,1.148106,dense,3,1,1,1,0,1,0.94376,,47,47,,0,0,5.0,3452,9,"[448, 604, 579, 674]"
hurricane-harvey_00000163,111,684,723,788,791,3871,dense,0.901876,dense,2,1,1,1,0,1,0.852074,,97,97,,0,0,5.0,3453,14,"[684, 723, 788, 791]"
palu-tsunami_00000143,36,666,619,721,712,3861,dense,1.070492,dense,2,1,1,1,0,0,,over_split_fragment,25,25,,0,0,5.0,3454,14,"[666, 619, 721, 712]"
santa-rosa-wildfire_00000284,56,579,518,644,633,3859,dense,0.866138,dense,2,1,1,1,0,1,0.860789,,56,56,,0,0,5.0,3455,2,"[579, 518, 644, 633]"
hurricane-michael_00000429,28,727,227,778,324,3852,dense,1.620308,dense,3,1,1,1,0,1,0.857177,,26,26,,0,0,5.0,3456,2,"[727, 227, 778, 324]"
hurricane-harvey_00000390,52,36,319,71,444,3851,dense,1.603335,dense,3,1,1,1,0,1,0.9152,,53,53,,0,0,5.0,3457,22,"[36, 319, 71, 444]"
hurricane-florence_00000187,7,397,529,466,634,3847,dense,0.889798,dense,2,1,1,1,0,1,0.702613,,7,7,,0,0,5.0,3458,3,"[397, 529, 466, 634]"
hurricane-michael_00000069,88,42,848,199,875,3835,dense,1.491721,dense,3,1,1,1,0,1,0.929748,,74,74,,0,0,5.0,3459,4,"[42, 848, 199, 875]"
socal-fire_00000755,21,174,474,252,550,3835,dense,1.006036,dense,2,1,1,1,0,1,0.831915,,19,19,,0,0,5.0,3460,2,"[174, 474, 252, 550]"
hurricane-harvey_00000096,102,483,698,580,753,3830,dense,1.043896,dense,2,1,1,1,0,1,0.671678,,80,80,,0,0,5.0,3461,23,"[483, 698, 580, 753]"
santa-rosa-wildfire_00000066,59,216,298,339,333,3830,dense,1.620483,dense,3,1,1,1,0,0,,over_split_fragment,54,54,,0,0,5.0,3462,9,"[216, 298, 339, 333]"
hurricane-michael_00000429,29,783,229,827,332,3822,dense,1.108893,dense,2,1,1,1,0,1,0.825299,,27,27,,0,0,5.0,3463,3,"[783, 229, 827, 332]"
hurricane-harvey_00000441,16,232,144,283,231,3816,dense,1.727613,dense,3,1,1,1,0,1,0.891866,,19,19,,0,0,5.0,3464,17,"[232, 144, 283, 231]"
mexico-earthquake_00000121,27,518,103,603,197,3812,dense,1.274318,dense,3,1,1,1,0,0,,over_split_fragment,26,26,,0,0,5.0,3465,47,"[518, 103, 603, 197]"
mexico-earthquake_00000117,126,60,688,143,762,3810,dense,1.478852,dense,3,1,1,1,0,1,0.714891,,267,267,,0,0,5.0,3466,81,"[60, 688, 143, 762]"
palu-tsunami_00000181,107,592,497,688,569,3809,dense,0.919118,dense,2,1,1,1,0,1,0.829646,,140,140,,0,0,5.0,3467,46,"[592, 497, 688, 569]"
hurricane-harvey_00000483,80,938,641,1015,726,3805,dense,1.137527,dense,2,1,2,1,0,1,0.697017,,71|76,76,,0,0,5.0,3468,15,"[938, 641, 1015, 726]"
hurricane-harvey_00000143,7,489,25,548,129,3802,medium,0.0,sparse,0,1,2,2,1,1,0.592102,,4|10,4|10,10,1,1,5.0,3469,4,"[489, 25, 548, 129]"
socal-fire_00000755,29,200,573,277,639,3802,dense,1.091107,dense,2,1,1,1,0,1,0.872246,,28,28,,0,0,5.0,3470,3,"[200, 573, 277, 639]"
santa-rosa-wildfire_00000213,100,192,699,288,780,3801,dense,0.862069,dense,2,1,1,1,0,1,0.884531,,112,112,,0,0,5.0,3471,22,"[192, 699, 288, 780]"
hurricane-harvey_00000163,8,736,8,844,75,3781,dense,1.08672,dense,2,1,1,1,0,1,0.720694,,7,7,,0,0,5.0,3472,15,"[736, 8, 844, 75]"
socal-fire_00000498,20,91,83,183,151,3773,dense,0.971251,dense,2,1,1,1,0,1,0.866822,,16,16,,0,0,5.0,3473,4,"[91, 83, 183, 151]"
mexico-earthquake_00000061,34,340,102,442,173,3769,dense,1.338688,dense,3,1,2,1,0,0,,over_split_fragment,25|31,31,31,1,1,5.0,3474,54,"[340, 102, 442, 173]"
mexico-earthquake_00000061,32,931,81,968,209,3768,dense,1.031353,dense,2,1,1,1,0,1,0.729897,,29,29,,0,0,5.0,3475,55,"[931, 81, 968, 209]"
hurricane-michael_00000163,37,149,456,264,495,3745,dense,1.084775,dense,2,1,1,1,0,1,0.839981,,49,49,,0,0,5.0,3476,3,"[149, 456, 264, 495]"
hurricane-harvey_00000510,22,294,283,357,373,3738,dense,1.022599,dense,2,1,1,1,0,1,0.573066,,18,18,,0,0,5.0,3477,6,"[294, 283, 357, 373]"
hurricane-harvey_00000139,39,591,966,734,996,3730,dense,1.073537,dense,2,1,1,1,0,1,0.950482,,42,42,,0,0,5.0,3478,5,"[591, 966, 734, 996]"
hurricane-michael_00000030,41,221,576,326,677,3730,dense,1.075847,dense,3,1,1,1,0,1,0.538473,,48,48,,0,0,5.0,3479,5,"[221, 576, 326, 677]"
socal-fire_00000325,14,804,187,874,259,3727,medium,0.0,sparse,0,1,2,2,1,1,0.702902,,14|18,14|18,18,1,1,5.0,3480,1,"[804, 187, 874, 259]"
hurricane-harvey_00000328,12,709,142,781,214,3716,dense,1.081315,dense,2,1,1,1,0,1,0.93369,,14,14,,0,0,5.0,3481,2,"[709, 142, 781, 214]"
mexico-earthquake_00000090,54,167,975,301,1024,3703,dense,1.870557,dense,3,1,1,1,0,0,,over_split_fragment,58,58,,0,0,5.0,3482,20,"[167, 975, 301, 1024]"
hurricane-harvey_00000018,11,897,84,965,150,3702,dense,1.165501,dense,2,1,1,1,0,1,0.547819,,17,17,,0,0,5.0,3483,14,"[897, 84, 965, 150]"
hurricane-harvey_00000483,41,871,388,949,459,3696,dense,1.564945,dense,3,1,1,1,0,1,0.89935,,35,35,,0,0,5.0,3484,16,"[871, 388, 949, 459]"
mexico-earthquake_00000178,42,387,518,446,607,3692,dense,1.062756,dense,2,1,1,1,0,0,,unknown,59,59,,0,0,5.0,3485,17,"[387, 518, 446, 607]"
hurricane-harvey_00000483,82,812,644,885,732,3689,dense,1.440645,dense,3,1,1,1,0,1,0.883186,,74,74,,0,0,5.0,3486,17,"[812, 644, 885, 732]"
mexico-earthquake_00000058,47,971,83,1024,207,3671,dense,1.251564,dense,2,1,1,1,0,1,0.837105,,43,43,,0,0,5.0,3487,49,"[971, 83, 1024, 207]"
mexico-earthquake_00000117,41,222,188,311,252,3640,dense,1.021242,dense,2,1,1,1,0,1,0.7148,,70,70,,0,0,5.0,3488,82,"[222, 188, 311, 252]"
socal-fire_00001029,63,601,352,690,417,3634,dense,1.013325,dense,2,1,0,0,0,0,,isolated_fp,,,,0,0,5.0,3489,7,"[601, 352, 690, 417]"
palu-tsunami_00000170,78,192,844,266,927,3631,dense,1.478852,dense,3,1,1,1,0,1,0.882264,,87,87,,0,0,5.0,3490,19,"[192, 844, 266, 927]"
mexico-earthquake_00000124,103,17,552,123,615,3625,dense,1.524003,dense,3,1,1,1,0,1,0.817838,,83,83,,0,0,5.0,3491,32,"[17, 552, 123, 615]"
hurricane-harvey_00000096,9,796,11,868,85,3622,dense,1.88537,dense,3,1,1,1,0,1,0.750812,,7,7,,0,0,5.0,3492,24,"[796, 11, 868, 85]"
hurricane-matthew_00000028,29,753,530,814,705,3617,dense,0.334728,medium,1,2,1,1,0,1,0.779402,,50,50,,0,0,5.0,3493,3,"[753, 530, 814, 705]"
socal-fire_00000922,39,0,562,56,656,3617,dense,2.157652,dense,3,1,1,1,0,1,0.655379,,36,36,,0,0,5.0,3494,3,"[0, 562, 56, 656]"
palu-tsunami_00000113,17,0,23,69,87,3614,dense,1.664032,dense,2,1,1,1,0,1,0.819864,,19,19,,0,0,5.0,3495,31,"[0, 23, 69, 87]"
hurricane-michael_00000113,5,444,19,511,87,3610,dense,1.282956,dense,2,1,1,1,0,1,0.788529,,4,4,,0,0,5.0,3496,5,"[444, 19, 511, 87]"
hurricane-harvey_00000453,32,828,360,910,441,3607,dense,1.4171,dense,3,1,1,1,0,1,0.844455,,34,34,,0,0,5.0,3497,16,"[828, 360, 910, 441]"
mexico-earthquake_00000028,52,171,407,236,495,3607,dense,1.019992,dense,2,1,1,1,0,1,0.591161,,58,58,,0,0,5.0,3498,17,"[171, 407, 236, 495]"
hurricane-harvey_00000131,5,368,0,455,67,3603,dense,2.006823,dense,3,1,1,1,0,1,0.905004,,5,5,,0,0,5.0,3499,36,"[368, 0, 455, 67]"
hurricane-harvey_00000223,24,627,70,688,141,3603,dense,1.185185,dense,2,1,1,1,0,1,0.899766,,29,29,,0,0,5.0,3500,36,"[627, 70, 688, 141]"
palu-tsunami_00000062,192,68,861,121,961,3602,dense,1.042318,dense,2,1,1,1,0,0,,over_split_fragment,253,253,,0,0,5.0,3501,57,"[68, 861, 121, 961]"
mexico-earthquake_00000090,22,403,526,484,609,3600,dense,0.938306,dense,2,1,1,1,0,1,0.8193,,26,26,,0,0,5.0,3502,21,"[403, 526, 484, 609]"
mexico-earthquake_00000010,15,365,21,445,97,3599,dense,1.076658,dense,2,1,1,1,0,1,0.68099,,6,6,,0,0,5.0,3503,36,"[365, 21, 445, 97]"
palu-tsunami_00000113,70,679,383,778,452,3586,dense,1.383828,dense,3,1,1,1,0,1,0.868442,,77,77,,0,0,5.0,3504,32,"[679, 383, 778, 452]"
palu-tsunami_00000114,160,793,813,868,882,3586,dense,1.081841,dense,2,1,1,1,0,1,0.85,,180,180,,0,0,5.0,3505,44,"[793, 813, 868, 882]"
hurricane-harvey_00000453,48,807,517,910,575,3580,dense,0.981643,dense,2,1,1,1,0,1,0.581929,,49,49,,0,0,5.0,3506,17,"[807, 517, 910, 575]"
hurricane-harvey_00000355,56,439,255,479,366,3578,dense,1.098901,dense,2,1,1,1,0,1,0.936029,,57,57,,0,0,5.0,3507,19,"[439, 255, 479, 366]"
mexico-earthquake_00000187,147,0,481,52,633,3578,dense,1.653439,dense,3,1,1,1,0,1,0.558509,,140,140,,0,0,5.0,3508,37,"[0, 481, 52, 633]"
hurricane-michael_00000533,40,290,381,391,435,3576,dense,1.027221,dense,2,1,1,1,0,1,0.897814,,42,42,,0,0,5.0,3509,6,"[290, 381, 391, 435]"
socal-fire_00000621,69,865,646,914,757,3576,dense,1.517067,dense,3,1,1,1,0,0,,over_split_fragment,52,52,,0,0,5.0,3510,8,"[865, 646, 914, 757]"
hurricane-harvey_00000483,21,465,127,539,203,3569,dense,1.035197,dense,2,1,1,1,0,0,,over_split_fragment,15,15,,0,0,5.0,3511,18,"[465, 127, 539, 203]"
mexico-earthquake_00000076,64,942,482,991,592,3558,dense,1.525786,dense,3,1,1,1,0,1,0.681736,,58,58,,0,0,5.0,3512,37,"[942, 482, 991, 592]"
palu-tsunami_00000151,15,406,32,500,90,3556,dense,1.03756,dense,2,1,1,1,0,1,0.90139,,17,17,,0,0,5.0,3513,31,"[406, 32, 500, 90]"
palu-tsunami_00000114,113,505,546,600,625,3554,dense,0.879624,dense,2,1,1,1,0,1,0.514049,,119,119,,0,0,5.0,3514,45,"[505, 546, 600, 625]"
mexico-earthquake_00000135,117,0,868,83,945,3549,dense,1.850139,dense,3,1,2,1,0,1,0.744951,,181|184,181,,0,0,5.0,3515,55,"[0, 868, 83, 945]"
palu-tsunami_00000012,11,817,79,907,147,3542,dense,1.475797,dense,3,1,1,1,0,1,0.877579,,15,15,,0,0,5.0,3516,14,"[817, 79, 907, 147]"
socal-fire_00001265,129,155,878,248,956,3536,dense,0.897102,dense,2,1,1,1,0,1,0.806779,,127,127,,0,0,5.0,3517,14,"[155, 878, 248, 956]"
hurricane-harvey_00000465,124,384,613,439,687,3534,dense,1.217878,dense,2,1,1,1,0,1,0.866923,,108,108,,0,0,5.0,3518,33,"[384, 613, 439, 687]"
mexico-earthquake_00000157,60,326,979,434,1024,3531,dense,1.510118,dense,2,1,1,1,0,1,0.632058,,35,35,,0,0,5.0,3519,22,"[326, 979, 434, 1024]"
socal-fire_00001252,63,200,814,303,864,3531,dense,1.050531,dense,2,1,1,1,0,1,0.79183,,61,61,,0,0,5.0,3520,2,"[200, 814, 303, 864]"
hurricane-harvey_00000456,30,823,572,887,644,3528,dense,1.148897,dense,2,1,1,1,0,1,0.923432,,37,37,,0,0,5.0,3521,35,"[823, 572, 887, 644]"
hurricane-michael_00000477,37,142,344,201,431,3524,dense,1.076832,dense,2,1,1,1,0,1,0.798878,,44,44,,0,0,5.0,3522,1,"[142, 344, 201, 431]"
hurricane-florence_00000046,5,666,0,755,80,3512,dense,1.7507,dense,3,1,1,1,0,1,0.893245,,5,5,,0,0,5.0,3523,2,"[666, 0, 755, 80]"
palu-tsunami_00000135,24,488,250,561,312,3506,dense,1.158614,dense,2,1,1,1,0,0,,over_split_fragment,22,22,22,1,1,5.0,3524,10,"[488, 250, 561, 312]"
mexico-earthquake_00000076,80,0,572,43,696,3503,dense,1.41844,dense,2,1,1,1,0,1,0.548742,,73,73,,0,0,5.0,3525,38,"[0, 572, 43, 696]"
hurricane-harvey_00000378,130,241,773,348,837,3486,dense,1.370614,dense,3,1,1,1,0,1,0.628447,,117,117,,0,0,5.0,3526,14,"[241, 773, 348, 837]"
hurricane-harvey_00000483,90,352,710,438,777,3486,dense,1.526718,dense,3,1,1,1,0,1,0.654829,,80,80,,0,0,5.0,3527,19,"[352, 710, 438, 777]"
palu-tsunami_00000012,53,304,278,394,346,3484,dense,1.475797,dense,3,1,1,1,0,1,0.837335,,59,59,,0,0,5.0,3528,15,"[304, 278, 394, 346]"
palu-tsunami_00000027,118,275,873,373,935,3479,dense,0.979816,dense,2,1,2,1,0,1,0.667005,,116|122,116,,0,0,5.0,3529,5,"[275, 873, 373, 935]"
hurricane-harvey_00000127,36,891,628,946,706,3477,dense,1.183572,dense,2,1,1,1,0,1,0.897954,,32,32,,0,0,5.0,3530,5,"[891, 628, 946, 706]"
hurricane-matthew_00000105,45,0,889,81,960,3477,dense,1.966568,dense,3,1,2,1,0,1,0.790734,,49|57,49,,0,0,5.0,3531,17,"[0, 889, 81, 960]"
hurricane-harvey_00000328,18,45,216,112,292,3476,dense,1.090513,dense,2,1,1,1,0,1,0.905362,,20,20,,0,0,5.0,3532,3,"[45, 216, 112, 292]"
hurricane-harvey_00000250,110,901,527,978,617,3475,dense,0.921065,dense,2,1,2,1,0,0,,over_split_fragment,100|106,100,,0,0,5.0,3533,12,"[901, 527, 978, 617]"
hurricane-michael_00000533,2,564,0,650,56,3473,dense,1.515152,dense,2,1,1,1,0,1,0.918631,,2,2,,0,0,5.0,3534,7,"[564, 0, 650, 56]"
mexico-earthquake_00000022,46,393,379,466,456,3473,dense,1.035357,dense,2,1,1,1,0,1,0.552807,,32,32,,0,0,5.0,3535,12,"[393, 379, 466, 456]"
palu-tsunami_00000114,85,278,403,381,452,3472,dense,1.589741,dense,3,1,1,1,0,1,0.829413,,97,97,,0,0,5.0,3536,46,"[278, 403, 381, 452]"
mexico-earthquake_00000131,137,807,454,888,542,3471,dense,0.907441,dense,2,1,1,1,0,1,0.841389,,127,127,,0,0,5.0,3537,33,"[807, 454, 888, 542]"
socal-fire_00001096,24,233,242,291,307,3470,dense,1.27081,dense,2,1,1,1,0,1,0.861477,,25,25,,0,0,5.0,3538,5,"[233, 242, 291, 307]"
palu-tsunami_00000113,48,910,196,1011,255,3461,dense,1.11371,dense,2,1,1,1,0,1,0.862248,,55,55,,0,0,5.0,3539,33,"[910, 196, 1011, 255]"
hurricane-harvey_00000250,60,891,222,949,329,3458,dense,0.958681,dense,2,1,1,1,0,0,,over_split_fragment,58,58,,0,0,5.0,3540,13,"[891, 222, 949, 329]"
mexico-earthquake_00000076,113,221,767,308,832,3452,dense,1.026747,dense,2,1,1,1,0,0,,over_split_fragment,99,99,99,1,1,5.0,3541,39,"[221, 767, 308, 832]"
hurricane-harvey_00000377,48,932,921,1014,1002,3449,dense,1.194743,dense,2,1,1,1,0,0,,over_split_fragment,46,46,,0,0,5.0,3542,11,"[932, 921, 1014, 1002]"
hurricane-harvey_00000096,135,638,888,694,985,3445,dense,1.035197,dense,2,1,1,1,0,1,0.626241,,110,110,,0,0,5.0,3543,25,"[638, 888, 694, 985]"
mexico-earthquake_00000065,106,924,635,1024,710,3435,dense,0.545019,medium,1,2,1,1,0,0,,over_split_fragment,82,82,,0,0,5.0,3544,43,"[924, 635, 1024, 710]"
hurricane-michael_00000533,21,536,181,598,297,3424,dense,0.881834,dense,2,1,1,1,0,1,0.549445,,24,24,,0,0,5.0,3545,8,"[536, 181, 598, 297]"
mexico-earthquake_00000117,8,724,0,792,69,3421,dense,1.50015,dense,2,1,1,1,0,1,0.750219,,11,11,,0,0,5.0,3546,83,"[724, 0, 792, 69]"
mexico-earthquake_00000065,65,362,323,425,437,3420,dense,1.327081,dense,3,1,1,1,0,1,0.737957,,53,53,,0,0,5.0,3547,44,"[362, 323, 425, 437]"
socal-fire_00000755,33,602,602,692,682,3416,dense,0.901876,dense,2,1,1,1,0,1,0.630096,,32,32,,0,0,5.0,3548,4,"[602, 602, 692, 682]"
santa-rosa-wildfire_00000012,5,636,0,730,106,3415,dense,1.375894,dense,3,1,1,1,0,1,0.874831,,5,5,,0,0,5.0,3549,7,"[636, 0, 730, 106]"
santa-rosa-wildfire_00000066,63,275,340,342,406,3411,dense,1.174398,dense,2,1,1,1,0,1,0.934758,,61,61,,0,0,5.0,3550,10,"[275, 340, 342, 406]"
hurricane-harvey_00000139,2,819,275,898,325,3410,dense,1.226843,dense,2,1,1,1,0,1,0.856901,,1,1,,0,0,5.0,3551,6,"[819, 275, 898, 325]"
hurricane-michael_00000429,42,205,782,259,852,3408,dense,1.264862,dense,2,1,1,1,0,1,0.899489,,43,43,,0,0,5.0,3552,4,"[205, 782, 259, 852]"
mexico-earthquake_00000010,122,38,643,104,709,3406,dense,1.775148,dense,3,1,1,1,0,1,0.650516,,99,99,,0,0,5.0,3553,37,"[38, 643, 104, 709]"
mexico-earthquake_00000063,24,547,72,635,135,3403,dense,1.036055,dense,2,1,1,1,0,1,0.702803,,29,29,,0,0,5.0,3554,39,"[547, 72, 635, 135]"
palu-tsunami_00000038,111,300,745,387,829,3400,dense,0.894935,dense,2,1,1,1,0,1,0.926843,,132,132,,0,0,5.0,3555,23,"[300, 745, 387, 829]"
palu-tsunami_00000143,48,674,761,726,855,3399,dense,1.63684,dense,3,1,1,1,0,1,0.788639,,34,34,,0,0,5.0,3556,15,"[674, 761, 726, 855]"
mexico-earthquake_00000180,100,300,693,356,803,3398,dense,0.957854,dense,2,1,1,1,0,1,0.82708,,86,86,,0,0,5.0,3557,24,"[300, 693, 356, 803]"
mexico-earthquake_00000183,5,588,0,681,64,3396,dense,1.990446,dense,3,1,2,1,0,1,0.768399,,8|9,8,,0,0,5.0,3558,83,"[588, 0, 681, 64]"
socal-fire_00000263,80,367,711,449,784,3396,dense,0.9999,dense,2,1,2,1,0,1,0.751273,,74|76,74,,0,0,5.0,3559,16,"[367, 711, 449, 784]"
hurricane-harvey_00000127,20,35,321,81,405,3394,dense,1.228501,dense,2,1,1,1,0,1,0.658426,,17,17,,0,0,5.0,3560,6,"[35, 321, 81, 405]"
socal-fire_00000328,8,267,256,350,352,3393,medium,0.0,sparse,0,1,2,2,1,1,0.612663,,8|11,8|11,8,1,1,5.0,3561,1,"[267, 256, 350, 352]"
mexico-earthquake_00000076,6,62,200,143,274,3384,dense,1.49925,dense,3,1,2,1,0,0,,over_split_fragment,9|17,9,,0,0,5.0,3562,40,"[62, 200, 143, 274]"
palu-tsunami_00000114,145,714,728,766,812,3379,dense,1.164958,dense,2,1,1,1,0,1,0.858352,,161,161,,0,0,5.0,3563,47,"[714, 728, 766, 812]"
mexico-earthquake_00000163,1,0,0,97,47,3375,dense,2.943774,dense,3,1,1,1,0,1,0.852528,,1,1,,0,0,5.0,3564,56,"[0, 0, 97, 47]"
mexico-earthquake_00000005,99,104,602,193,660,3372,dense,1.071467,dense,2,1,1,1,0,0,,over_split_fragment,111,111,,0,0,5.0,3565,38,"[104, 602, 193, 660]"
palu-tsunami_00000091,104,570,984,686,1024,3372,dense,1.54321,dense,2,1,1,1,0,0,,over_split_fragment,118,118,,0,0,5.0,3566,35,"[570, 984, 686, 1024]"
socal-fire_00000937,52,918,825,991,894,3367,dense,1.097635,dense,2,1,1,1,0,1,0.894497,,63,63,,0,0,5.0,3567,4,"[918, 825, 991, 894]"
mexico-earthquake_00000131,172,690,607,766,670,3363,dense,1.124859,dense,2,1,1,1,0,1,0.560575,,162,162,,0,0,5.0,3568,34,"[690, 607, 766, 670]"
hurricane-michael_00000069,86,41,815,198,840,3360,dense,1.016829,dense,2,1,1,1,0,1,0.884485,,72,72,,0,0,5.0,3569,5,"[41, 815, 198, 840]"
mexico-earthquake_00000163,132,20,589,105,664,3359,dense,1.575382,dense,3,1,1,1,0,1,0.854984,,94,94,,0,0,5.0,3570,57,"[20, 589, 105, 664]"
mexico-earthquake_00000058,82,6,202,58,315,3357,dense,0.627746,medium,1,2,1,1,0,1,0.686878,,71,71,,0,0,5.0,3571,50,"[6, 202, 58, 315]"
hurricane-harvey_00000483,89,232,706,328,757,3352,dense,1.630435,dense,3,1,1,1,0,1,0.635669,,79,79,,0,0,5.0,3572,20,"[232, 706, 328, 757]"
mexico-earthquake_00000022,35,108,280,198,354,3350,dense,1.411632,dense,3,1,1,1,0,1,0.698599,,26,26,,0,0,5.0,3573,13,"[108, 280, 198, 354]"
palu-tsunami_00000082,98,226,924,303,987,3350,dense,1.116882,dense,2,1,1,1,0,1,0.908267,,113,113,,0,0,5.0,3574,34,"[226, 924, 303, 987]"
santa-rosa-wildfire_00000184,138,761,838,852,910,3346,dense,0.948767,dense,2,1,1,1,0,0,,unknown,133,133,,0,0,5.0,3575,6,"[761, 838, 852, 910]"
mexico-earthquake_00000080,71,322,370,429,438,3336,dense,0.886054,dense,2,1,2,1,0,1,0.525424,,32|42,42,,0,0,5.0,3576,42,"[322, 370, 429, 438]"
mexico-earthquake_00000188,47,235,207,284,311,3335,dense,1.580278,dense,3,1,1,1,0,1,0.80562,,109,109,,0,0,5.0,3577,41,"[235, 207, 284, 311]"
socal-fire_00000498,12,282,24,353,107,3316,dense,1.065814,dense,2,1,1,1,0,1,0.841854,,11,11,,0,0,5.0,3578,5,"[282, 24, 353, 107]"
hurricane-harvey_00000096,28,671,168,726,256,3314,dense,1.105705,dense,2,1,1,1,0,1,0.545253,,21,21,,0,0,5.0,3579,26,"[671, 168, 726, 256]"
palu-tsunami_00000008,25,223,85,308,145,3313,dense,1.082485,dense,2,1,1,1,0,1,0.900368,,29,29,,0,0,5.0,3580,16,"[223, 85, 308, 145]"
mexico-earthquake_00000121,83,594,488,662,595,3305,dense,0.886054,dense,2,1,2,1,0,0,,over_split_fragment,70|74,70,,0,0,5.0,3581,48,"[594, 488, 662, 595]"
santa-rosa-wildfire_00000144,68,815,419,889,481,3302,dense,1.725328,dense,3,1,1,1,0,1,0.557844,,71,71,,0,0,5.0,3582,8,"[815, 419, 889, 481]"
palu-tsunami_00000027,105,886,807,979,864,3297,dense,1.052798,dense,2,1,1,1,0,1,0.728195,,104,104,,0,0,5.0,3583,6,"[886, 807, 979, 864]"
mexico-earthquake_00000076,144,484,958,548,1024,3295,dense,1.594388,dense,2,1,1,1,0,1,0.918239,,129,129,,0,0,5.0,3584,41,"[484, 958, 548, 1024]"
palu-tsunami_00000135,12,437,55,499,120,3284,dense,1.230466,dense,2,1,1,1,0,1,0.742128,,12,12,,0,0,5.0,3585,11,"[437, 55, 499, 120]"
mexico-earthquake_00000139,25,12,351,116,445,3281,dense,0.855286,dense,2,1,1,1,0,1,0.759064,,68,68,,0,0,5.0,3586,26,"[12, 351, 116, 445]"
mexico-earthquake_00000006,132,0,928,62,993,3276,dense,1.662234,dense,2,1,1,1,0,1,0.795359,,232,232,,0,0,5.0,3587,60,"[0, 928, 62, 993]"
mexico-earthquake_00000135,85,163,512,251,569,3276,dense,1.631144,dense,3,1,1,1,0,1,0.834382,,136,136,,0,0,5.0,3588,56,"[163, 512, 251, 569]"
palu-tsunami_00000165,105,714,896,820,965,3276,dense,1.326847,dense,3,1,1,1,0,1,0.738916,,105,105,,0,0,5.0,3589,19,"[714, 896, 820, 965]"
socal-fire_00000275,42,504,808,616,856,3275,dense,1.521916,dense,3,1,2,1,0,1,0.691347,,50|51,50,,0,0,5.0,3590,8,"[504, 808, 616, 856]"
mexico-earthquake_00000065,101,782,602,879,671,3268,dense,0.934012,dense,2,1,1,1,0,0,,over_split_fragment,70,70,,0,0,5.0,3591,45,"[782, 602, 879, 671]"
hurricane-harvey_00000135,55,620,777,680,865,3259,dense,1.591681,dense,3,1,1,1,0,0,,over_split_fragment,52,52,52,1,1,5.0,3592,17,"[620, 777, 680, 865]"
palu-tsunami_00000094,2,105,0,157,84,3258,dense,1.486326,dense,2,1,1,1,0,1,0.835405,,2,2,,0,0,5.0,3593,32,"[105, 0, 157, 84]"
hurricane-florence_00000004,38,243,464,330,535,3256,dense,0.981114,dense,2,1,1,1,0,0,,over_split_fragment,36,36,,0,0,5.0,3594,3,"[243, 464, 330, 535]"
mexico-earthquake_00000117,1,0,0,122,51,3256,dense,1.5647,dense,2,1,1,1,0,1,0.82919,,1,1,,0,0,5.0,3595,84,"[0, 0, 122, 51]"
socal-fire_00000263,27,779,367,823,450,3248,dense,1.259763,dense,2,1,1,1,0,1,0.784158,,22,22,,0,0,5.0,3596,17,"[779, 367, 823, 450]"
socal-fire_00001273,13,56,338,132,412,3235,medium,0.0,sparse,0,1,2,2,1,1,0.528959,,23|24,23|24,23,1,1,5.0,3597,3,"[56, 338, 132, 412]"
mexico-earthquake_00000005,129,372,928,456,1014,3234,dense,1.055743,dense,2,1,1,1,0,1,0.572433,,146,146,,0,0,5.0,3598,39,"[372, 928, 456, 1014]"
hurricane-harvey_00000453,68,527,668,618,727,3233,dense,1.049043,dense,2,1,1,1,0,1,0.838158,,63,63,,0,0,5.0,3599,18,"[527, 668, 618, 727]"
mexico-earthquake_00000005,42,204,197,300,270,3228,dense,1.368613,dense,3,1,1,1,0,1,0.829585,,46,46,,0,0,5.0,3600,40,"[204, 197, 300, 270]"
socal-fire_00000879,55,57,452,153,508,3227,dense,1.041667,dense,2,1,1,1,0,1,0.828467,,60,60,,0,0,5.0,3601,12,"[57, 452, 153, 508]"
hurricane-harvey_00000163,128,681,854,767,936,3222,dense,0.913242,dense,2,1,1,1,0,1,0.862831,,113,113,,0,0,5.0,3602,16,"[681, 854, 767, 936]"
